Date,Note,Amount,Cash Flow,Category,Month,Day,Year
2017-04-25,2 Place 0 to Place 6 return,20.0,Expense,Transport,4,25,2017
2017-04-25,2 Current Residence to Place 0,30.0,Expense,Transport,4,25,2017
2017-04-25,milk 1lit ,64.0,Expense,Food & Beverage,4,25,2017
2017-04-24,Family's Wristwatch repair,170.0,Expense,Other,4,24,2017
2017-04-23,Ladyfinger pav kg,15.0,Expense,Food & Beverage,4,23,2017
2017-04-23,2 Veg puff,40.0,Expense,Food & Beverage,4,23,2017
2017-04-22,sugarcane juice,20.0,Expense,Food & Beverage,4,22,2017
2017-04-22,Place 0 to Vikhroli return,30.0,Expense,Transport,4,22,2017
2017-04-22,milk 1 lit (64) + paneer (75) + bread (30) + 6 eggs (36),205.0,Expense,Food & Beverage,4,22,2017
2017-04-21,Q-dee strip,40.0,Expense,Health & Grooming,4,21,2017
2017-04-21,Monthly recharge,261.0,Expense,Subscriptions & Utilities,4,21,2017
2017-04-20,Smart point,621.68,Expense,Household,4,20,2017
2017-04-20,milk 1lit ,64.0,Expense,Food & Beverage,4,20,2017
2017-04-18,Raspberry dolly,20.0,Expense,Food & Beverage,4,18,2017
2017-04-18,milk 1lit ,64.0,Expense,Food & Beverage,4,18,2017
2017-04-17,"The X restaurant, Place 1",1076.0,Expense,Food & Beverage,4,17,2017
2017-04-17,H&M clothes,1497.0,Expense,Family & Gifts,4,17,2017
2017-12-04,8 pcs meduvada + 4 pcs dal vada + sambar + chatni,125.0,Expense,Food & Beverage,12,4,2017
2017-10-04,sugarcane juice,20.0,Expense,Food & Beverage,10,4,2017
2017-06-04,Place 6 to Place 2 - 3Tier AC cancellation charges,213.6,Expense,Transport,6,4,2017
2017-04-04,chocobar (25)+ chocolate cup (20),45.0,Expense,Food & Beverage,4,4,2017
2017-03-04,1 chicken shawarma,60.0,Expense,Food & Beverage,3,4,2017
2017-01-04,egg roll,40.0,Expense,Food & Beverage,1,4,2017
2017-01-04,Half kg potato,10.0,Expense,Food & Beverage,1,4,2017
2017-01-04,Sambar masala (32)+ 2 milkybar,52.0,Expense,Food & Beverage,1,4,2017
2017-03-31,2 Place 0 to dadar return,60.0,Expense,Transport,3,31,2017
2017-03-31,siddhivinayak to shiv sena bhavan,30.0,Expense,Transport,3,31,2017
2017-03-31,Dadar West to siddhivinayak,30.0,Expense,Transport,3,31,2017
2017-03-31,( pav bhaji + 2 extra pav + sabudana khichdi + kothimbir vada + masala bhat + piyush ),495.0,Expense,Food & Beverage,3,31,2017
2017-03-31,Place 4 station to Place 4 plaza,15.0,Expense,Transport,3,31,2017
2017-03-31,Laptop repair (servicing+ 2gb ram upgrade + fan replacement + antivirus),2500.0,Expense,Household,3,31,2017
2017-03-31,Place 0 to Current Residence,15.0,Expense,Transport,3,31,2017
2017-03-31,2 Current Residence to Place 0,30.0,Expense,Transport,3,31,2017
2017-03-28,Soda water,12.0,Expense,Food & Beverage,3,28,2017
2017-03-27,USB cord,260.0,Expense,Household,3,27,2017
2017-03-27,milk 1lit ,60.0,Expense,Food & Beverage,3,27,2017
2017-03-26,Smart,786.0,Expense,Household,3,26,2017
2017-03-26,milk 1 lit,60.0,Expense,Food & Beverage,3,26,2017
2017-03-25,Dahi 2 packets,20.0,Expense,Food & Beverage,3,25,2017
2017-03-25,Tablet,29.0,Expense,Health & Grooming,3,25,2017
2017-03-25,Jel,110.0,Expense,Health & Grooming,3,25,2017
2017-03-25,Place 2 to Place 1,900.0,Expense,Transport,3,25,2017
2017-03-25,Doctor Fees,150.0,Expense,Health & Grooming,3,25,2017
2017-03-25,milk 1 lit,60.0,Expense,Food & Beverage,3,25,2017
2017-03-23,3 sugarcane juice,60.0,Expense,Food & Beverage,3,23,2017
2017-03-23,Fifa 21 pc,1499.0,Expense,Other,3,23,2017
2017-03-22,2 Place 0 to Current Residence,20.0,Expense,Transport,3,22,2017
2017-03-22,Mattress advance,500.0,Expense,Household,3,22,2017
2017-03-22,within city,33.0,Expense,Transport,3,22,2017
2017-03-22,2 Place 6 to Place 7,18.0,Expense,Transport,3,22,2017
2017-03-22,2 Place 0 to WS returns,20.0,Expense,Transport,3,22,2017
2017-03-22,2 Current Residence to Place 0,30.0,Expense,Transport,3,22,2017
2017-03-22,Place 6 to Place 2,600.0,Expense,Transport,3,22,2017
2017-03-20,2 Spike guard,450.0,Expense,Household,3,20,2017
2017-03-19,Mobile Service Provider freedom pack,296.0,Expense,Subscriptions & Utilities,3,19,2017
2017-03-18,2 samosa (32) + 25 Pani Puri,57.0,Expense,Food & Beverage,3,18,2017
2017-03-18,Grapes + apple + guava,310.0,Expense,Food & Beverage,3,18,2017
2017-03-16,6 months ( 30mb UL plan + 1 month free),2820.0,Expense,Subscriptions & Utilities,3,16,2017
2017-03-15,drainage powder,50.0,Expense,Household,3,15,2017
2017-03-15,2 toast+ 2 parle g + Marie gold,111.0,Expense,Household,3,15,2017
2017-03-15,2 softy,40.0,Expense,Food & Beverage,3,15,2017
2017-03-14,2 bath stool,300.0,Expense,Household,3,14,2017
2017-03-13,Wall hanging clipboard,400.0,Expense,Household,3,13,2017
2017-03-13,hair cut,100.0,Expense,Health & Grooming,3,13,2017
2017-03-13,ceiling fans repair,1600.0,Expense,Household,3,13,2017
2017-12-03,2 Place 0 to Current Residence,30.0,Expense,Transport,12,3,2017
2017-12-03,2 sugarcane juice,40.0,Expense,Food & Beverage,12,3,2017
2017-12-03,pav bhaji pav(90) + 4 pav extra(40),130.0,Expense,Food & Beverage,12,3,2017
2017-12-03,2 Batman tickets,440.0,Expense,Shopping & Lifestyle,12,3,2017
2017-12-03,2 Place 0 to Place 4 return,40.0,Expense,Transport,12,3,2017
2017-12-03,2 Current Residence to Place 0,30.0,Expense,Transport,12,3,2017
2017-11-03,2 Place 0 to Current Residence,30.0,Expense,Transport,11,3,2017
2017-11-03,2 Place 0 to WS returns,20.0,Expense,Transport,11,3,2017
2017-11-03,bhel + shev puri,60.0,Expense,Food & Beverage,11,3,2017
2017-11-03,1.5 lit milk + 3 cold drink + 1 khari + 1 bread,200.0,Expense,Food & Beverage,11,3,2017
2017-10-03,2 Place 2 to Place 1,1599.98,Expense,Transport,10,3,2017
2017-10-03,Mobile Service Provider freedom pack,296.0,Expense,Subscriptions & Utilities,10,3,2017
2017-10-03,milk 1lit ,62.0,Expense,Food & Beverage,10,3,2017
2017-10-03,3 plate kachori,72.0,Expense,Food & Beverage,10,3,2017
2017-09-03,2 orange juices,100.0,Expense,Food & Beverage,9,3,2017
2017-09-03,2 Schwan chutteny + 2 cheese cube + amul butter,100.0,Expense,Food & Beverage,9,3,2017
2017-08-03,naturals,150.0,Expense,Food & Beverage,8,3,2017
2017-07-03,1 kg apple + grapes 0.5 kg,190.0,Expense,Food & Beverage,7,3,2017
2017-07-03,vanilla ice cream cups 2,20.0,Expense,Food & Beverage,7,3,2017
2017-07-03,milk 1lit ,62.0,Expense,Food & Beverage,7,3,2017
2017-06-03,milk 1lit ,62.0,Expense,Food & Beverage,6,3,2017
2017-06-03,2 plate medu vada + 2 pcs dal vada,45.0,Expense,Food & Beverage,6,3,2017
2017-05-03,footwear repair,10.0,Expense,Shopping & Lifestyle,5,3,2017
2017-05-03,plastic kharata + brush,140.0,Expense,Household,5,3,2017
2017-05-03,Place 0 to sec 21,30.0,Expense,Transport,5,3,2017
2017-05-03,sugarcane juice 2,30.0,Expense,Food & Beverage,5,3,2017
2017-05-03,Place 0 to Place 6 return 2,20.0,Expense,Transport,5,3,2017
2017-05-03,Current Residence to Place 0,30.0,Expense,Transport,5,3,2017
2017-04-03,vanilla ice cream cups 2,20.0,Expense,Food & Beverage,4,3,2017
2017-03-03,milk 1 lit + butter milk + srikhand pav kg,148.0,Expense,Food & Beverage,3,3,2017
2017-01-03,measuring tape,50.0,Expense,Household,1,3,2017
2017-02-28,within city,40.0,Expense,Transport,2,28,2017
2017-02-28,sabudana + rajgira ladu,85.0,Expense,Food & Beverage,2,28,2017
2017-02-28,Place 0 to Current Residence,30.0,Expense,Transport,2,28,2017
2017-02-28,2 Place 3m to vadala rd,10.0,Expense,Transport,2,28,2017
2017-02-28,BEST 138 - Marine drive to Place 3m,12.0,Expense,Transport,2,28,2017
2017-02-28,fine,400.0,Expense,Other,2,28,2017
2017-02-28,At restaurant,2421.0,Expense,Food & Beverage,2,28,2017
2017-02-28,2 Santacruz to churchgate,20.0,Expense,Transport,2,28,2017
2017-02-28,sugarcane juice 2,30.0,Expense,Food & Beverage,2,28,2017
2017-02-28,share auto - mumbai University Kalina to Santacruz station,40.0,Expense,Transport,2,28,2017
2017-02-28,Current Residence to Place 0,30.0,Expense,Transport,2,28,2017
2017-02-28,2 Santacruz return,80.0,Expense,Transport,2,28,2017
2017-02-28,Santacruz to Kalina University,57.0,Expense,Transport,2,28,2017
2017-02-27,2 TB return,40.0,Expense,Transport,2,27,2017
2017-02-27,Place 0 to Current Residence,30.0,Expense,Transport,2,27,2017
2017-02-27,Current Residence to Place 0,30.0,Expense,Transport,2,27,2017
2017-02-27,6 chapati(8 rs) + half rice,88.0,Expense,Food & Beverage,2,27,2017
2017-02-27,3 Wall clock cell,55.0,Expense,Household,2,27,2017
2017-02-27,milk 1lit  + amul butter milk,76.0,Expense,Food & Beverage,2,27,2017
2017-02-26,Place 0 to WS returns,20.0,Expense,Transport,2,26,2017
2017-02-26,Current Residence to Place 0,30.0,Expense,Transport,2,26,2017
2017-02-26,dustbin + basin sink cover,360.0,Expense,Household,2,26,2017
2017-02-26,2 Jumbo king burger,58.0,Expense,Food & Beverage,2,26,2017
2017-02-25,exide inverter battery 150amp,8500.0,Expense,Household,2,25,2017
2017-02-25,tube and inverter fitting,1600.0,Expense,Household,2,25,2017
2017-02-25,hp cylinder,920.0,Expense,Household,2,25,2017
2017-02-25,veg paneer tikka 4 roti,318.0,Expense,Food & Beverage,2,25,2017
2017-02-25,veg triple Schwan fried rice,247.0,Expense,Food & Beverage,2,25,2017
2017-02-24,milk 1 lit + butter milk,75.0,Expense,Food & Beverage,2,24,2017
2017-02-24,3 tea yevle amrutullya,30.0,Expense,Food & Beverage,2,24,2017
2017-02-24,At restaurant,100.0,Expense,Food & Beverage,2,24,2017
2017-02-23,2 vanilla + 2 butterscotch,80.0,Expense,Food & Beverage,2,23,2017
2017-02-22,stamp pad,30.0,Expense,Education,2,22,2017
2017-02-22,Place 2 to Place 1,5500.0,Expense,Transport,2,22,2017
2017-02-21,pav vada,10.0,Expense,Food & Beverage,2,21,2017
2017-02-19,To Family,23.0,Expense,Other,2,19,2017
2017-02-19,sugarcane juice 2,30.0,Expense,Food & Beverage,2,19,2017
2017-02-19,laminated colour print out,25.0,Expense,Education,2,19,2017
2017-02-19,undergarments pair of Jockey,498.0,Expense,Shopping & Lifestyle,2,19,2017
2017-02-18,Mobile Service Provider recharge wfh,301.0,Expense,Subscriptions & Utilities,2,18,2017
2017-02-16,farewell contribution,400.0,Expense,Family & Gifts,2,16,2017
2017-02-13,Mobile Service Provider recharge wfh,301.0,Expense,Subscriptions & Utilities,2,13,2017
2017-12-02,laptop repair (format 350 + quick heal pro 500),850.0,Expense,Other,12,2,2017
2017-11-02, courier,75.0,Expense,Other,11,2,2017
2017-11-02,single pav vada,10.0,Expense,Food & Beverage,11,2,2017
2017-08-02,Handbag to Family,1499.0,Expense,Family & Gifts,8,2,2017
2017-06-02,half kg chiku,30.0,Expense,Food & Beverage,6,2,2017
2017-06-02,1 kg apple,140.0,Expense,Food & Beverage,6,2,2017
2017-06-02,vegetables,195.0,Expense,Food & Beverage,6,2,2017
2017-06-02,jira + toast pav kilo,110.0,Expense,Food & Beverage,6,2,2017
2017-05-02,within city,40.0,Expense,Transport,5,2,2017
2017-05-02,N to M,330.0,Expense,Transport,5,2,2017
2017-04-02,clothes ironing,38.0,Expense,Shopping & Lifestyle,4,2,2017
2017-04-02,5 pouch of shreejal,60.0,Expense,Food & Beverage,4,2,2017
2017-04-02,samosa + sabudana vada,53.0,Expense,Food & Beverage,4,2,2017
2017-04-02,half liter buffalo,30.0,Expense,Food & Beverage,4,2,2017
2017-03-02,meftal spas,8.0,Expense,Health & Grooming,3,2,2017
2017-03-02,parath + chicken biryani,412.25,Expense,Food & Beverage,3,2,2017
2017-03-02,shreejal 1,12.0,Expense,Food & Beverage,3,2,2017
2017-03-02,parle top biscuits,10.0,Expense,Food & Beverage,3,2,2017
2017-03-02,chicken roll,50.0,Expense,Food & Beverage,3,2,2017
2017-02-02,At restaurant,1160.0,Expense,Food & Beverage,2,2,2017
2017-02-02,Mobile Service Provider recharge wfh,301.0,Expense,Subscriptions & Utilities,2,2,2017
2017-01-02,Mobile Service Provider recharge wfh,301.0,Expense,Subscriptions & Utilities,1,2,2017
2017-01-02,half liter buffalo,33.0,Expense,Food & Beverage,1,2,2017
2017-01-31,half liter buffalo,35.0,Expense,Food & Beverage,1,31,2017
2017-01-30,half liter buffalo,35.0,Expense,Food & Beverage,1,30,2017
2017-01-30,single pav vada,15.0,Expense,Food & Beverage,1,30,2017
2017-01-29,3 parathe ( 80 mix veg + 70 methi + 100 paneer aloo),250.0,Expense,Food & Beverage,1,29,2017
2017-01-29,cheese chilli toast sandwich 1,60.0,Expense,Food & Beverage,1,29,2017
2017-01-29,2 Shegaon kachori (nasik),30.0,Expense,Food & Beverage,1,29,2017
2017-01-29,brown bread,35.0,Expense,Food & Beverage,1,29,2017
2017-01-29,half liter buffalo,35.0,Expense,Food & Beverage,1,29,2017
2017-01-29,within city,30.0,Expense,Transport,1,29,2017
2017-01-29,2 tickets Place 2 to N,510.0,Expense,Transport,1,29,2017
2017-01-29,within city,30.0,Expense,Transport,1,29,2017
2017-01-23,Birthday gift,649.0,Expense,Family & Gifts,1,23,2017
2017-01-21,Mobile Service Provider recharge,149.0,Expense,Subscriptions & Utilities,1,21,2017
2017-01-20,Mobile Service Provider recharge wfh,301.0,Expense,Subscriptions & Utilities,1,20,2017
2017-01-19,2 Bombay vada pav,20.0,Expense,Food & Beverage,1,19,2017
2017-01-19,syrup,145.0,Expense,Family & Gifts,1,19,2017
2017-01-16,GHroad to Permanent Residence,40.0,Expense,Transport,1,16,2017
2017-01-16,chair pair,2400.0,Expense,Household,1,16,2017
2017-01-16,adhar pvc card order,50.0,Expense,Other,1,16,2017
2017-01-15,chole + shev,140.0,Expense,Food & Beverage,1,15,2017
2017-01-15,fruits and vegetables + kirana,540.0,Expense,Food & Beverage,1,15,2017
2017-11-01,3 chips packets + bread,45.0,Expense,Food & Beverage,11,1,2017
2017-11-01,adulsa ( tonic for cough ),90.0,Expense,Health & Grooming,11,1,2017
2017-10-01,1 kg apple + bananas,160.0,Expense,Food & Beverage,10,1,2017
2017-09-01,Himalaya soap(30) + Sofie (59) + kitkat (10),99.0,Expense,Food & Beverage,9,1,2017
2017-09-01,hair cut+shaving,80.0,Expense,Health & Grooming,9,1,2017
2017-08-01,1 month subscription,149.0,Expense,Subscriptions & Utilities,8,1,2017
2017-08-01,Place 2 bus stand to Permanent Residence,50.0,Expense,Transport,8,1,2017
2017-07-01,woffel,175.0,Expense,Food & Beverage,7,1,2017
2017-07-01,Current Residence to hotel on highway,50.0,Expense,Transport,7,1,2017
2017-06-01,Place 1 to Place 2 - Novelty tour and travels,1396.5,Expense,Transport,6,1,2017
2017-06-01,veg paneer tikka 3 roti,294.0,Expense,Food & Beverage,6,1,2017
2017-06-01,milk 0.5 lit ,31.0,Expense,Food & Beverage,6,1,2017
2017-06-01,moscuito racket,200.0,Expense,Household,6,1,2017
2017-06-01,4 Shegaon kachori,48.0,Expense,Food & Beverage,6,1,2017
2017-05-01,inverter battery check,100.0,Expense,Household,5,1,2017
2017-05-01,milk 0.5 lit ,31.0,Expense,Food & Beverage,5,1,2017
2017-05-01,Mobile Service Provider recharge wfh,301.0,Expense,Subscriptions & Utilities,5,1,2017
2017-04-01,biscuits+icecream,40.0,Expense,Food & Beverage,4,1,2017
2017-03-01,fruits and vegetables,140.0,Expense,Food & Beverage,3,1,2017
2017-03-01,Pastry 2,50.0,Expense,Food & Beverage,3,1,2017
2017-03-01,yevle amrutullya,20.0,Expense,Food & Beverage,3,1,2017
2017-03-01,milk 0.5 lit ,31.0,Expense,Food & Beverage,3,1,2017
2017-03-01,2 uttapam,310.0,Expense,Food & Beverage,3,1,2017
2017-03-01,farm house pizza,330.0,Expense,Food & Beverage,3,1,2017
2017-03-01,Imax 3D,400.0,Expense,Shopping & Lifestyle,3,1,2017
2017-03-01,Place 0 to WS returns,20.0,Expense,Transport,3,1,2017
2017-03-01,Current Residence to Place 0,30.0,Expense,Transport,3,1,2017
2017-02-01,Current Residence to Place 0,60.0,Expense,Transport,2,1,2017
2017-02-01,belan,110.0,Expense,Household,2,1,2017
2017-02-01,1 veg noodles + 1 chicken soup + 1 egg fried rice,386.0,Expense,Food & Beverage,2,1,2017
2017-01-01,fruits and vegetables,510.0,Expense,Food & Beverage,1,1,2017
2017-01-01,antibiotics,354.0,Expense,Health & Grooming,1,1,2017
2017-01-01,1kg atta,40.0,Expense,Food & Beverage,1,1,2017
2017-01-01,Channi + viper+ ghasni,50.0,Expense,Household,1,1,2017
2017-01-01,pizza meal,340.0,Expense,Food & Beverage,1,1,2017
2017-01-01,Doctor Fees,300.0,Expense,Health & Grooming,1,1,2017
2016-12-31,milk + butter + biscuits/toast,77.0,Expense,Food & Beverage,12,31,2016
2016-12-31,1 chicken shawarma + 1 chicken lollipop - 1 veg cheese burger,375.0,Expense,Food & Beverage,12,31,2016
2016-12-31,1 Panipuri,25.0,Expense,Food & Beverage,12,31,2016
2016-12-31,Birthday gift,1096.0,Expense,Family & Gifts,12,31,2016
2016-12-31,strepsils 1 strip,24.0,Expense,Health & Grooming,12,31,2016
2016-12-31,veg fried rice,170.0,Expense,Food & Beverage,12,31,2016
2016-12-31,EMI 1,2816.0,Expense,Subscriptions & Utilities,12,31,2016
2016-12-31,edible oil,160.0,Expense,Food & Beverage,12,31,2016
2016-12-30,Permanent Residence to bus stand,100.0,Expense,Transport,12,30,2016
2016-12-29,xerox,25.0,Expense,Other,12,29,2016
2016-12-29,2 chips packets,10.0,Expense,Food & Beverage,12,29,2016
2016-12-29,1 sher bajri 1 kg dadar 1 kg makka,14.0,Expense,Food & Beverage,12,29,2016
2016-12-29,LTT to Place 2 (Patna Exp) cancellation,403.0,Expense,Transport,12,29,2016
2016-12-29,Nokia 215 mobile for Aai,3195.0,Expense,Family & Gifts,12,29,2016
2016-12-28,Monaco biscuits,10.0,Expense,Food & Beverage,12,28,2016
2016-12-28,specs,1780.0,Expense,Other,12,28,2016
2016-12-25,Mobile Service Provider recharge wfh,301.0,Expense,Subscriptions & Utilities,12,25,2016
2016-12-22,farewell contribution,285.0,Expense,Family & Gifts,12,22,2016
2016-12-22,Place 5 to Place 1 sevagram,11.8,Expense,Transport,12,22,2016
2016-12-21,sweater,1874.0,Expense,Family & Gifts,12,21,2016
2016-12-21,LTT to Place 2 cancellation,251.8,Expense,Transport,12,21,2016
2016-12-21,Place 2 to Place 1 - Novelty tour and travels,1900.0,Expense,Transport,12,21,2016
2016-12-19,2 dabeli,30.0,Expense,Food & Beverage,12,19,2016
2016-12-19,sensitive toothbrush,49.0,Expense,Household,12,19,2016
2016-12-19,chips 1 Kurkure (19) 1 lays (10),29.0,Expense,Food & Beverage,12,19,2016
2016-12-19,1 kg mosambi 1 kg apple,170.0,Expense,Food & Beverage,12,19,2016
2016-12-17,Mobile Service Provider recharge wfh,301.0,Expense,Subscriptions & Utilities,12,17,2016
2016-12-13,kalnirnay calender,35.0,Expense,Other,12,13,2016
2016-12-13,oralB toothbrush with cap,25.0,Expense,Household,12,13,2016
2016-12-13,farewell contribution,350.0,Expense,Family & Gifts,12,13,2016
2016-11-12,jeevan drop,45.0,Expense,Other,11,12,2016
2016-11-12,Doctor Fees,200.0,Expense,Health & Grooming,11,12,2016
2016-11-12,eye drop maxmoist,257.0,Expense,Health & Grooming,11,12,2016
2016-10-12,chocobar,30.0,Expense,Food & Beverage,10,12,2016
2016-09-12,Mobile Service Provider recharge wfh,301.0,Expense,Subscriptions & Utilities,9,12,2016
2016-08-12,cheese cubes(2),30.0,Expense,Food & Beverage,8,12,2016
2016-08-12,OTT Platform 1 subscription,199.0,Expense,Other,8,12,2016
2016-05-12,tonic,155.0,Expense,Family & Gifts,5,12,2016
2016-04-12,gilke,25.0,Expense,Food & Beverage,4,12,2016
2016-04-12,kadhipatta + 2 lemon,10.0,Expense,Food & Beverage,4,12,2016
2016-04-12,kandyachi paat,8.0,Expense,Food & Beverage,4,12,2016
2016-04-12,tomato,30.0,Expense,Food & Beverage,4,12,2016
2016-04-12,onion 1 kg,25.0,Expense,Food & Beverage,4,12,2016
2016-04-12,val + methi + lady finger,50.0,Expense,Food & Beverage,4,12,2016
2016-04-12,carrets + brinjal + flower,90.0,Expense,Food & Beverage,4,12,2016
2016-04-12,3 chips packets,15.0,Expense,Food & Beverage,4,12,2016
2016-04-12,pav bhaji pav 3 packets (8pcs each),45.0,Expense,Food & Beverage,4,12,2016
2016-04-12,8 bananas,20.0,Expense,Food & Beverage,4,12,2016
2016-03-12,Colgate max fresh medium,55.0,Expense,Food & Beverage,3,12,2016
2016-03-12,2 milkybar,20.0,Expense,Food & Beverage,3,12,2016
2016-11-30,leggings,500.0,Expense,Family & Gifts,11,30,2016
2016-11-30,Mobile Service Provider recharge wfh,251.0,Expense,Subscriptions & Utilities,11,30,2016
2016-11-30,mobile recharge sim 2,98.0,Expense,Subscriptions & Utilities,11,30,2016
2016-11-29,Himalaya shampoo,60.0,Expense,Family & Gifts,11,29,2016
2016-11-28,Metz 32 inch TV,20500.0,Expense,Household,11,28,2016
2016-11-28,flour mill,8.0,Expense,Other,11,28,2016
2016-11-28,mava 1 large,20.0,Expense,Food & Beverage,11,28,2016
2016-11-25,Mobile Service Provider recharge wfh,251.0,Expense,Subscriptions & Utilities,11,25,2016
2016-11-21,within city,50.0,Expense,Transport,11,21,2016
2016-11-21,strepsils,15.0,Expense,Health & Grooming,11,21,2016
2016-11-21,within city,70.0,Expense,Transport,11,21,2016
2016-11-20,Locality V to Permanent Residence,50.0,Expense,Transport,11,20,2016
2016-11-19,poppins,2.0,Expense,Food & Beverage,11,19,2016
2016-11-19,"3 parathe , 1 Hara bhara kabab, 1 rabdi malai, 1 masala papad, 1 pepsi",1087.0,Expense,Food & Beverage,11,19,2016
2016-11-19,within city,50.0,Expense,Transport,11,19,2016
2016-11-19,two water bottles,40.0,Expense,Food & Beverage,11,19,2016
2016-11-19,Sayaji baug express (50/adult),100.0,Expense,Other,11,19,2016
2016-11-19,ola auto - BRC ,40.0,Expense,Transport,11,19,2016
2016-11-19,Place T to brc,94.0,Expense,Transport,11,19,2016
2016-11-19,share jeep - Place T top to base (50/person),100.0,Expense,Transport,11,19,2016
2016-11-19,lemon juice ( 20/person),40.0,Expense,Food & Beverage,11,19,2016
2016-11-19,"Puja saman (150 for 5 Nariyal, 400 for 1kg sweets and 190 for rest)",740.0,Expense,Other,11,19,2016
2016-11-19,ropeway Place T to and fro (169/person),338.0,Expense,Transport,11,19,2016
2016-11-19,share jeep - Place T base to top (50/person),100.0,Expense,Transport,11,19,2016
2016-11-19,share auto - Place H to Place T base (20/person),40.0,Expense,Transport,11,19,2016
2016-11-19,bus - brc to Place H ( 27/person),54.0,Expense,Transport,11,19,2016
2016-11-19,within city,80.0,Expense,Transport,11,19,2016
2016-11-17,single pav vada,10.0,Expense,Food & Beverage,11,17,2016
2016-11-15,lemons,20.0,Expense,Food & Beverage,11,15,2016
2016-11-15,flowers,10.0,Expense,Other,11,15,2016
2016-11-15,apple + mosambi 1kg each,180.0,Expense,Food & Beverage,11,15,2016
2016-11-14,Veer Travels - BRC to Place 2 ( 2 Adults),1800.0,Expense,Transport,11,14,2016
2016-11-14,Kabra Travels - Place 2 to BRC (2 Adults),4662.0,Expense,Transport,11,14,2016
2016-12-11,mouth fresh,55.0,Expense,Health & Grooming,12,11,2016
2016-12-11,Bombay vada pav,10.0,Expense,Food & Beverage,12,11,2016
2016-10-11,Permanent Residence to Bandhu prem,40.0,Expense,Transport,10,11,2016
2016-10-11,RD,1000.0,Expense,Investments,10,11,2016
2016-10-11,Life Insurance,11286.0,Expense,Investments,10,11,2016
2016-09-11,gulal,10.0,Expense,Other,9,11,2016
2016-08-11,1 month subscription,199.0,Expense,Subscriptions & Utilities,8,11,2016
2016-07-11,ice cream,45.0,Expense,Food & Beverage,7,11,2016
2016-05-11,Permanent Residence to hospital,30.0,Expense,Transport,5,11,2016
2016-05-11,RD,1000.0,Expense,Investments,5,11,2016
2016-04-11,firecracker,50.0,Expense,Family & Gifts,4,11,2016
2016-03-11,butter + frozen vatana+ 9 pan,240.0,Expense,Food & Beverage,3,11,2016
2016-03-11,cake + Happy Birthday letters,470.0,Expense,Other,3,11,2016
2016-03-11,medicine,700.0,Expense,Health & Grooming,3,11,2016
2016-02-11,cutting + shaving,80.0,Expense,Health & Grooming,2,11,2016
2016-01-11,firecracker,450.0,Expense,Family & Gifts,1,11,2016
2016-01-11,mosambi 1kg,50.0,Expense,Food & Beverage,1,11,2016
2016-10-31,Mi band 5 ( Bhaiduj gift),1999.0,Expense,Family & Gifts,10,31,2016
2016-10-28,syrup+tablet+ mortein refill,221.0,Expense,Health & Grooming,10,28,2016
2016-10-28,Permanent Residence to pathology,40.0,Expense,Transport,10,28,2016
2016-10-27,Undated Planner - June shop,1119.2,Expense,Family & Gifts,10,27,2016
2016-10-27,mehndi,25.0,Expense,Food & Beverage,10,27,2016
2016-10-27,apple + mosambi 1kg each,170.0,Expense,Food & Beverage,10,27,2016
2016-10-25,egg roll,25.0,Expense,Food & Beverage,10,25,2016
2016-10-24,popcorn+mehndi+mosambi+orange+all out refill,320.0,Expense,Food & Beverage,10,24,2016
2016-10-22,Khari,35.0,Expense,Food & Beverage,10,22,2016
2016-10-22,pav vada,20.0,Expense,Food & Beverage,10,22,2016
2016-10-17,butter + paneer + pav+batate+tamate,215.0,Expense,Food & Beverage,10,17,2016
2016-10-14,sugar + biscuits,120.0,Expense,Food & Beverage,10,14,2016
2016-10-13,scratch guard ipad,249.0,Expense,Family & Gifts,10,13,2016
2016-12-10,coconut,150.0,Expense,Food & Beverage,12,10,2016
2016-10-10,apple half kg+ mixer repair+flowers,100.0,Expense,Food & Beverage,10,10,2016
2016-09-10,scratch guard ipad,249.0,Expense,Family & Gifts,9,10,2016
2016-09-10,Permanent Residence to hospital to n fro,80.0,Expense,Transport,9,10,2016
2016-09-10,mosambi 1kg+ gavar pav kilo+lemon 3 + kothimbir,90.0,Expense,Food & Beverage,9,10,2016
2016-08-10,razor,174.0,Expense,Health & Grooming,8,10,2016
2016-07-10,1 month subscription,199.0,Expense,Subscriptions & Utilities,7,10,2016
2016-01-10,vargini,200.0,Expense,Family & Gifts,1,10,2016
2016-09-28,flour mill,32.0,Expense,Other,9,28,2016
2016-09-15,chocobar+milk+chips,95.0,Expense,Food & Beverage,9,15,2016
2016-09-14,baggit purse,437.0,Expense,Family & Gifts,9,14,2016
2016-09-13,brownie,70.0,Expense,Food & Beverage,9,13,2016
2016-09-13,riverdine date,845.0,Expense,Food & Beverage,9,13,2016
2016-12-09,bread,35.0,Expense,Food & Beverage,12,9,2016
2016-12-09,half liter buffalo,35.0,Expense,Food & Beverage,12,9,2016
2016-12-09,vanilla ice cream cups 2,20.0,Expense,Food & Beverage,12,9,2016
2016-11-09,badishop,70.0,Expense,Food & Beverage,11,9,2016
2016-11-09,half liter buffalo,35.0,Expense,Food & Beverage,11,9,2016
2016-11-09,meghdoot to plaza,20.0,Expense,Transport,11,9,2016
2016-09-09,1lit buffalo milk,70.0,Expense,Food & Beverage,9,9,2016
